QUANTIDADE,IDX_PRODUTO,SEMANA
0.1,         802,2023-01-23
-0.04,         806,2023-01-23
-0.06,         807,2023-01-23
-0.6,         831,2023-01-23
-0.6,         832,2023-01-23
0.06,         844,2023-01-23
2.0,         873,2023-01-23
8.0,         873,2023-01-23
2.0,         873,2023-01-23
-35.0,        1227,2023-01-23
-1.0,        1365,2023-01-23
-1.0,        1365,2023-01-23
5.0,        1365,2023-01-23
3.0,        1365,2023-01-23
6.0,        1417,2023-01-23
1.0,        1431,2023-01-23
1.0,        1675,2023-01-23
2.0,        1684,2023-01-23
-1.0,        1684,2023-01-23
-0.14,        1684,2023-01-23
-0.45,        1686,2023-01-23
0.45,        1686,2023-01-23
-0.3,        1688,2023-01-23
-0.3,        1694,2023-01-23
-0.3,        1707,2023-01-23
0.45,        1720,2023-01-23
4.0,        1744,2023-01-23
11.0,        1744,2023-01-23
1.0,        1819,2023-01-23
11.0,        1835,2023-01-23
4.0,        1835,2023-01-23
1.0,        1883,2023-01-23
1.0,        1883,2023-01-23
1.0,        2336,2023-01-23
1.0,        2336,2023-01-23
-0.3,        2337,2023-01-23
6.0,        2529,2023-01-23
-0.05,        2911,2023-01-23
1.0,        3593,2023-01-23
1.0,        3593,2023-01-23
1.0,        4578,2023-01-23
0.9,        5424,2023-01-23
2.0,        5432,2023-01-23
-1.0,        5825,2023-01-23
1.0,        5825,2023-01-23
0.05,        5888,2023-01-23
1.0,        6338,2023-01-23
-8.0,        6438,2023-01-23
2.0,        6438,2023-01-23
2.0,        6643,2023-01-23
1.0,        6643,2023-01-23
1.0,       10168,2023-01-23
2.0,       10168,2023-01-23
5.0,       10186,2023-01-23
1.2,       10285,2023-01-23
-6.0,       10317,2023-01-23
-1.0,       10321,2023-01-23
-1.0,       10393,2023-01-23
-2.0,       10405,2023-01-23
3.0,       10405,2023-01-23
-1.0,       10405,2023-01-23
-40.0,       10405,2023-01-23
4.0,       10409,2023-01-23
1.0,       10420,2023-01-23
16.0,       10430,2023-01-23
-13.0,       10439,2023-01-23
1.0,       10439,2023-01-23
3.0,       10443,2023-01-23
1.0,       10443,2023-01-23
1.0,       10443,2023-01-23
3.0,       10456,2023-01-23
12.0,       10461,2023-01-23
-1.0,       10469,2023-01-23
-1.0,       10480,2023-01-23
-1.0,       10490,2023-01-23
-1.0,       10496,2023-01-23
4.0,       10498,2023-01-23
1.0,       10498,2023-01-23
-1.0,       10517,2023-01-23
12.0,       10517,2023-01-23
-1.0,       10521,2023-01-23
1.0,       10545,2023-01-23
1.0,       10549,2023-01-23
1.0,       10562,2023-01-23
-6.0,       10562,2023-01-23
6.0,       10566,2023-01-23
1.0,       10566,2023-01-23
2.0,       10566,2023-01-23
3.0,       10566,2023-01-23
1.0,       10663,2023-01-23
5.0,       10743,2023-01-23
2.0,       11313,2023-01-23
-1.0,       11313,2023-01-23
2.0,       11313,2023-01-23
160.0,       11317,2023-01-23
40.0,       11317,2023-01-23
-1.0,       11336,2023-01-23
1.0,       11336,2023-01-23
4.0,       11365,2023-01-23
-2.0,       11403,2023-01-23
0.85,       11662,2023-01-23
1.0,       11768,2023-01-23
1.0,       11768,2023-01-23
1.0,       11894,2023-01-23
3.0,       11894,2023-01-23
1.0,       11956,2023-01-23
-2.0,       11956,2023-01-23
3.0,       11956,2023-01-23
2.0,       11957,2023-01-23
1.0,       11966,2023-01-23
2.0,       11967,2023-01-23
-6.0,       11973,2023-01-23
3.0,       11977,2023-01-23
1.0,       12109,2023-01-23
0.14,       12152,2023-01-23
1.0,       12171,2023-01-23
2.0,       12171,2023-01-23
1.0,       12171,2023-01-23
40.0,       12218,2023-01-23
1.0,       12218,2023-01-23
-0.5,       12246,2023-01-23
0.6,       12247,2023-01-23
-0.06,       12258,2023-01-23
1.0,       12271,2023-01-23
2.0,       12312,2023-01-23
2.0,       12312,2023-01-23
1.0,       12340,2023-01-23
1.0,       12340,2023-01-23
1.0,       12340,2023-01-23
1.0,       12340,2023-01-23
1.0,       12340,2023-01-23
1.0,       12387,2023-01-23
1.0,       12387,2023-01-23
1.0,       12387,2023-01-23
1.0,       12387,2023-01-23
2.0,       12559,2023-01-23
8.0,       12559,2023-01-23
4.0,       12596,2023-01-23
200.0,       12638,2023-01-23
-180.0,       12638,2023-01-23
-200.0,       12638,2023-01-23
12.0,       12638,2023-01-23
-2.0,       13285,2023-01-23
0.05,       13785,2023-01-23
1.0,       13887,2023-01-23
4.0,       13904,2023-01-23
11.0,       13904,2023-01-23
0.05,       13937,2023-01-23
-1.0,       14069,2023-01-23
-0.3,       14151,2023-01-23
-0.9,       14496,2023-01-23
-0.04,       14501,2023-01-23
0.85,       14520,2023-01-23
-0.85,       14525,2023-01-23
-0.3,       14560,2023-01-23
-0.45,       14650,2023-01-23
-0.06,       14869,2023-01-23
-1.2,       14869,2023-01-23
-1.0,       14878,2023-01-23
1.0,       14878,2023-01-23
1.0,       14974,2023-01-23
-0.85,       15028,2023-01-23
0.05,       15287,2023-01-23
4.0,       15394,2023-01-23
5.0,       15640,2023-01-23
-0.6,       15645,2023-01-23
1.0,       16083,2023-01-23
0.07,       16133,2023-01-23
0.6,       16227,2023-01-23
0.5,       16264,2023-01-23
0.1,         791,2023-01-30
0.1,         791,2023-01-30
2.4,         801,2023-01-30
0.1,         802,2023-01-30
2.4,         807,2023-01-30
0.1,         834,2023-01-30
4.0,         873,2023-01-30
-0.8,        1270,2023-01-30
3.0,        1365,2023-01-30
4.0,        1365,2023-01-30
1.0,        1431,2023-01-30
2.0,        1431,2023-01-30
6.0,        1431,2023-01-30
5.0,        1521,2023-01-30
0.1,        1679,2023-01-30
0.05,        1686,2023-01-30
0.05,        1687,2023-01-30
1.0,        1883,2023-01-30
1.0,        1883,2023-01-30
-4.0,        1883,2023-01-30
0.1,        1937,2023-01-30
4.0,        1972,2023-01-30
1.0,        1981,2023-01-30
0.1,        2156,2023-01-30
0.1,        2156,2023-01-30
-1.4,        2227,2023-01-30
0.05,        2337,2023-01-30
-1.4,        3161,2023-01-30
1.0,        3593,2023-01-30
-8.0,        3593,2023-01-30
1.0,        3593,2023-01-30
-1.0,        4975,2023-01-30
4.0,        5766,2023-01-30
0.1,        5888,2023-01-30
1.0,        6438,2023-01-30
5.0,        6438,2023-01-30
0.1,        6478,2023-01-30
1.0,        6643,2023-01-30
5.0,        6643,2023-01-30
2.0,       10234,2023-01-30
0.05,       10239,2023-01-30
-1.4,       10254,2023-01-30
2.0,       10266,2023-01-30
1.0,       10322,2023-01-30
1.0,       10363,2023-01-30
2.0,       10405,2023-01-30
2.0,       10498,2023-01-30
6.0,       10521,2023-01-30
1.0,       10566,2023-01-30
2.0,       11313,2023-01-30
4.0,       11313,2023-01-30
1.0,       11336,2023-01-30
1.0,       11336,2023-01-30
4.0,       11966,2023-01-30
1.0,       12038,2023-01-30
1.0,       12141,2023-01-30
0.05,       12183,2023-01-30
-0.5,       12246,2023-01-30
0.1,       12247,2023-01-30
0.1,       12249,2023-01-30
-1.4,       12258,2023-01-30
2.0,       12306,2023-01-30
1.0,       12340,2023-01-30
1.0,       12340,2023-01-30
1.0,       12340,2023-01-30
1.0,       12340,2023-01-30
75.0,       12638,2023-01-30
60.0,       12638,2023-01-30
5.0,       12769,2023-01-30
0.1,       13432,2023-01-30
5.0,       13662,2023-01-30
0.1,       13785,2023-01-30
0.05,       13785,2023-01-30
1.0,       13887,2023-01-30
0.05,       13937,2023-01-30
5.0,       14126,2023-01-30
0.1,       14501,2023-01-30
0.05,       14525,2023-01-30
0.05,       14560,2023-01-30
0.1,       14560,2023-01-30
0.1,       14650,2023-01-30
0.1,       14697,2023-01-30
0.05,       14989,2023-01-30
0.1,       15028,2023-01-30
0.1,       16133,2023-01-30
0.1,       16219,2023-01-30
30.0,          87,2023-02-06
10.0,          87,2023-02-06
1.0,         326,2023-02-06
2.0,         326,2023-02-06
-6.0,         326,2023-02-06
30.0,         332,2023-02-06
10.0,         332,2023-02-06
0.08,         791,2023-02-06
0.1,         791,2023-02-06
0.2,         791,2023-02-06
0.5,         802,2023-02-06
0.15,         808,2023-02-06
0.1,         808,2023-02-06
0.2,         808,2023-02-06
-1.9,         815,2023-02-06
1.9,         815,2023-02-06
0.6,         827,2023-02-06
0.09,         831,2023-02-06
0.4,         831,2023-02-06
-0.8,         831,2023-02-06
0.1,         832,2023-02-06
-1.75,         832,2023-02-06
0.4,         832,2023-02-06
0.1,         840,2023-02-06
0.13,         844,2023-02-06
0.22,         844,2023-02-06
0.21,         856,2023-02-06
0.14,         856,2023-02-06
4.0,         860,2023-02-06
2.0,         873,2023-02-06
2.0,         873,2023-02-06
60.0,        1269,2023-02-06
-0.4,        1270,2023-02-06
1.0,        1270,2023-02-06
3.5,        1270,2023-02-06
5.0,        1365,2023-02-06
-60.0,        1365,2023-02-06
4.0,        1365,2023-02-06
60.0,        1365,2023-02-06
50.0,        1365,2023-02-06
30.0,        1365,2023-02-06
10.0,        1365,2023-02-06
9.0,        1365,2023-02-06
-10.0,        1365,2023-02-06
20.0,        1365,2023-02-06
2.0,        1365,2023-02-06
50.0,        1365,2023-02-06
2.0,        1431,2023-02-06
2.0,        1431,2023-02-06
8.0,        1431,2023-02-06
12.0,        1431,2023-02-06
1.0,        1431,2023-02-06
-20.0,        1514,2023-02-06
20.0,        1521,2023-02-06
52.0,        1536,2023-02-06
45.0,        1600,2023-02-06
0.07,        1681,2023-02-06
0.13,        1681,2023-02-06
0.07,        1688,2023-02-06
0.2,        1688,2023-02-06
0.2,        1689,2023-02-06
0.07,        1694,2023-02-06
0.13,        1694,2023-02-06
0.2,        1694,2023-02-06
3.2,        1736,2023-02-06
4.0,        1819,2023-02-06
-2.0,        1819,2023-02-06
-2.0,        1819,2023-02-06
-5.0,        1833,2023-02-06
12.0,        1833,2023-02-06
68.0,        1835,2023-02-06
2.5,        1850,2023-02-06
2.0,        1883,2023-02-06
2.0,        1883,2023-02-06
2.0,        1883,2023-02-06
8.0,        1883,2023-02-06
190.0,        1930,2023-02-06
1.0,        1932,2023-02-06
-1.0,        1932,2023-02-06
0.1,        1937,2023-02-06
0.2,        1937,2023-02-06
190.0,        1972,2023-02-06
5.0,        1972,2023-02-06
1.0,        1976,2023-02-06
1.0,        1981,2023-02-06
0.05,        2156,2023-02-06
0.1,        2157,2023-02-06
0.07,        2163,2023-02-06
0.13,        2163,2023-02-06
8.0,        2165,2023-02-06
0.06,        2337,2023-02-06
-10.0,        2529,2023-02-06
40.0,        2641,2023-02-06
-1.0,        2821,2023-02-06
2.5,        3161,2023-02-06
2.0,        3593,2023-02-06
2.0,        3593,2023-02-06
2.0,        3593,2023-02-06
7.0,        3593,2023-02-06
4.0,        3593,2023-02-06
1.0,        3593,2023-02-06
5.0,        3969,2023-02-06
8.0,        4130,2023-02-06
0.13,        4368,2023-02-06
0.07,        4368,2023-02-06
3.0,        4408,2023-02-06
1.0,        4408,2023-02-06
-5.0,        4408,2023-02-06
2.0,        4408,2023-02-06
8.0,        4408,2023-02-06
-2.0,        4408,2023-02-06
3.0,        4408,2023-02-06
2.5,        4949,2023-02-06
-20.0,        5169,2023-02-06
1.0,        5270,2023-02-06
0.05,        5424,2023-02-06
1.0,        5424,2023-02-06
2.0,        5432,2023-02-06
1.0,        5432,2023-02-06
1.0,        5432,2023-02-06
-1.0,        5437,2023-02-06
5.0,        5766,2023-02-06
-1.0,        5871,2023-02-06
0.07,        5889,2023-02-06
0.13,        5889,2023-02-06
5.0,        6142,2023-02-06
7.0,        6142,2023-02-06
140.0,        6292,2023-02-06
1.0,        6357,2023-02-06
4.0,        6357,2023-02-06
-6.0,        6438,2023-02-06
1.0,        6438,2023-02-06
3.0,        6438,2023-02-06
3.0,        6643,2023-02-06
1.0,        6643,2023-02-06
2.0,        6643,2023-02-06
1.0,        6643,2023-02-06
-4.0,        8741,2023-02-06
-150.0,        8741,2023-02-06
1.0,        8741,2023-02-06
5.0,        9019,2023-02-06
5.0,        9019,2023-02-06
60.0,        9302,2023-02-06
-40.0,        9547,2023-02-06
-1.0,       10168,2023-02-06
178.0,       10247,2023-02-06
-2.4,       10254,2023-02-06
3.0,       10268,2023-02-06
5.0,       10272,2023-02-06
14.0,       10317,2023-02-06
2.0,       10317,2023-02-06
-1.0,       10322,2023-02-06
1.0,       10367,2023-02-06
-1.0,       10376,2023-02-06
1.0,       10376,2023-02-06
1.0,       10378,2023-02-06
1.0,       10393,2023-02-06
3.0,       10393,2023-02-06
6.0,       10405,2023-02-06
4.0,       10405,2023-02-06
17.0,       10405,2023-02-06
35.0,       10405,2023-02-06
4.0,       10408,2023-02-06
5.0,       10408,2023-02-06
-3.0,       10409,2023-02-06
3.0,       10409,2023-02-06
3.0,       10409,2023-02-06
1.0,       10420,2023-02-06
3.0,       10420,2023-02-06
9.0,       10423,2023-02-06
1.0,       10429,2023-02-06
2.0,       10429,2023-02-06
-21.0,       10443,2023-02-06
-10.0,       10443,2023-02-06
1.0,       10443,2023-02-06
-12.0,       10443,2023-02-06
1.0,       10476,2023-02-06
1.0,       10481,2023-02-06
1.0,       10481,2023-02-06
-4.0,       10485,2023-02-06
1.0,       10490,2023-02-06
1.0,       10498,2023-02-06
1.0,       10498,2023-02-06
10.0,       10499,2023-02-06
2.0,       10499,2023-02-06
6.0,       10501,2023-02-06
3.0,       10501,2023-02-06
4.0,       10501,2023-02-06
1.0,       10511,2023-02-06
2.0,       10511,2023-02-06
1.0,       10517,2023-02-06
2.0,       10521,2023-02-06
4.0,       10521,2023-02-06
20.0,       10521,2023-02-06
1.0,       10526,2023-02-06
-13.0,       10530,2023-02-06
2.0,       10536,2023-02-06
1.0,       10536,2023-02-06
-4.0,       10544,2023-02-06
2.0,       10549,2023-02-06
1.0,       10549,2023-02-06
-10.0,       10566,2023-02-06
2.0,       10566,2023-02-06
8.0,       10566,2023-02-06
1.0,       10566,2023-02-06
-12.0,       10566,2023-02-06
1.0,       10566,2023-02-06
30.0,       10566,2023-02-06
-14.0,       10569,2023-02-06
1.0,       10663,2023-02-06
2.0,       10663,2023-02-06
3.0,       10733,2023-02-06
4.0,       10733,2023-02-06
2.0,       10734,2023-02-06
-1.0,       10741,2023-02-06
1.0,       10741,2023-02-06
2.0,       10743,2023-02-06
-1.0,       10743,2023-02-06
1.0,       10743,2023-02-06
2.0,       10745,2023-02-06
-4.0,       10745,2023-02-06
4.0,       10745,2023-02-06
8.0,       10746,2023-02-06
8.0,       10753,2023-02-06
4.0,       10754,2023-02-06
4.0,       10925,2023-02-06
-4.0,       10925,2023-02-06
4.0,       10925,2023-02-06
4.0,       10925,2023-02-06
1.0,       11165,2023-02-06
4.0,       11313,2023-02-06
-30.0,       11313,2023-02-06
9.0,       11313,2023-02-06
1.0,       11313,2023-02-06
25.0,       11313,2023-02-06
30.0,       11313,2023-02-06
45.0,       11313,2023-02-06
3.0,       11313,2023-02-06
40.0,       11317,2023-02-06
10.0,       11321,2023-02-06
2.0,       11336,2023-02-06
1.0,       11336,2023-02-06
1.0,       11336,2023-02-06
1.0,       11336,2023-02-06
4.0,       11336,2023-02-06
-30.0,       11390,2023-02-06
1.0,       11528,2023-02-06
0.08,       11662,2023-02-06
0.4,       11662,2023-02-06
-0.8,       11662,2023-02-06
-1.0,       11890,2023-02-06
4.0,       11894,2023-02-06
1.0,       11894,2023-02-06
4.0,       11894,2023-02-06
-1.0,       11894,2023-02-06
-1.0,       11894,2023-02-06
2.0,       11894,2023-02-06
12.0,       11937,2023-02-06
8.0,       11956,2023-02-06
2.0,       11956,2023-02-06
3.0,       11956,2023-02-06
8.0,       11957,2023-02-06
2.0,       11959,2023-02-06
2.0,       11966,2023-02-06
1.0,       11966,2023-02-06
1.0,       11966,2023-02-06
2.0,       11967,2023-02-06
2.0,       11967,2023-02-06
4.0,       11967,2023-02-06
-17.0,       11973,2023-02-06
-3.0,       11977,2023-02-06
30.0,       11977,2023-02-06
2.0,       12038,2023-02-06
1.0,       12109,2023-02-06
-1.0,       12112,2023-02-06
1.0,       12113,2023-02-06
-4.0,       12122,2023-02-06
2.0,       12122,2023-02-06
1.0,       12122,2023-02-06
-2.0,       12124,2023-02-06
-4.0,       12125,2023-02-06
1.0,       12125,2023-02-06
-1.0,       12127,2023-02-06
1.0,       12132,2023-02-06
1.0,       12171,2023-02-06
2.0,       12171,2023-02-06
8.0,       12218,2023-02-06
3.0,       12218,2023-02-06
1.0,       12246,2023-02-06
0.2,       12246,2023-02-06
0.06,       12246,2023-02-06
0.3,       12249,2023-02-06
0.6,       12258,2023-02-06
2.4,       12260,2023-02-06
1.0,       12271,2023-02-06
10.0,       12306,2023-02-06
6.0,       12308,2023-02-06
10.0,       12308,2023-02-06
2.0,       12337,2023-02-06
2.0,       12337,2023-02-06
2.0,       12337,2023-02-06
2.0,       12339,2023-02-06
2.0,       12339,2023-02-06
2.0,       12339,2023-02-06
1.0,       12340,2023-02-06
1.0,       12340,2023-02-06
1.0,       12340,2023-02-06
1.0,       12340,2023-02-06
1.0,       12340,2023-02-06
1.0,       12340,2023-02-06
1.0,       12340,2023-02-06
1.0,       12340,2023-02-06
1.0,       12340,2023-02-06
1.0,       12340,2023-02-06
1.0,       12340,2023-02-06
2.0,       12355,2023-02-06
4.0,       12363,2023-02-06
5.0,       12365,2023-02-06
8.0,       12365,2023-02-06
1.0,       12387,2023-02-06
1.0,       12387,2023-02-06
1.0,       12387,2023-02-06
1.0,       12387,2023-02-06
2.0,       12595,2023-02-06
1.0,       12595,2023-02-06
50.0,       12638,2023-02-06
80.0,       12638,2023-02-06
60.0,       12638,2023-02-06
30.0,       12638,2023-02-06
1.0,       12649,2023-02-06
100.0,       12772,2023-02-06
-1.0,       13129,2023-02-06
1.0,       13285,2023-02-06
3.0,       13345,2023-02-06
1.0,       13758,2023-02-06
5.0,       13758,2023-02-06
-2.0,       13785,2023-02-06
0.05,       13796,2023-02-06
1.0,       13887,2023-02-06
1.0,       13887,2023-02-06
0.07,       14151,2023-02-06
0.13,       14151,2023-02-06
0.1,       14309,2023-02-06
0.07,       14350,2023-02-06
0.13,       14350,2023-02-06
2.0,       14381,2023-02-06
1.0,       14498,2023-02-06
0.3,       14501,2023-02-06
0.05,       14539,2023-02-06
0.3,       14560,2023-02-06
0.06,       14650,2023-02-06
0.05,       14697,2023-02-06
-20.0,       14798,2023-02-06
40.0,       14798,2023-02-06
